adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[18],1061718,en,MUFF,"MUFF is a gross movie about gay guys with questionable morals. BELA, 19, is two months sober from alcohol, cocaine, methamphetamine, and ketamine and a month behind on rent. To cope with his increasingly burdensome recovery, he spends much time meditating and putting on finger puppet shows for his boyfriend, ADAM, 22, a former hustler and current odd-job man who is struggling with the recent death of his father. MUFF shows the world a snippet of how these two survive submergence in their own passion, disgust, and desires.",0.955,/c705YRUMx8yztGwubEoX9DGdOXt.jpg,2023-02-25,MUFF,False,0,0
False,/jLyWTRB67ABpfwlqDW8Pz9YOwUQ.jpg,[99],1061651,fr,Au cimetière de la pellicule,"Thierno Souleymane Diallo sets out with his camera in search of the birth of filmmaking in Guinea. Charming and determined, he traces his country’s film heritage and history and reveals the importance of film archives.",0.623,/yp58wlTzu36B0ySijZ748EOJGDg.jpg,2023-02-25,The Cemetery of Cinema,False,7,1
False,,[16],1058425,lv,On Line,An animated stop-motion short about keeping one's balance.,0.6,/3nqy3ZYgf39UMb9AqVYWFOkx4C5.jpg,2023-02-25,On Line,False,0,0
False,/wQHfv0LtE5QACwVfGqY9dSCVJxS.jpg,"[10770, 35, 10749]",1026651,en,Love Hacks,"Relationship coach, Sam, believes she can fix any romance and she’s creating a podcast to prove it. But fun-loving producer, Josh, challenges her to put her own heart to the test.",4.352,/gaPtLYR8fGw6VvLlQxn8ld7IQFh.jpg,2023-02-25,Love Hacks,False,5.3,2
False,,[],948834,en,SHIT,"SHIT is a raw, compelling portrayal of three women. They believe the world is shit, that their lives are shit, and that they are shit.",0.884,/hWYng4Y7cvxLh8WATMPE0VytAeS.jpg,2023-02-25,SHIT,False,0,0
False,,"[35, 18]",874360,en,Sunlight,"When Leon, a recovering addict, discovers the terminally-ill sponsor he adores is planning to self-euthanise, he feels a sense of betrayal. He begs Iver - the man he sees as a hero - to watch the tribute show he's been preparing in his honour.",1.354,,2023-02-25,Sunlight,False,0,0
False,/2UI4z1LevNAU8TOYSBGmb3hCgls.jpg,"[18, 27, 10770, 53]",537268,id,Teluh Darah,"A young woman witnessing black magic attack on her family which changes her view towards the world. Driven to protect them at any cost, the woman will go to the ends of the earth to find out who is responsible and hold them to account.",14.832,/6nXQvoD5wYFKVtRsZpbJDMtGSRz.jpg,2023-02-25,Blood Curse,False,8.3,3
False,,[],1122675,en,Rejoice in the Lamb,A late-night conversation with an oracle launches a young Brooklyn woman on a quest to slay a vampire.,0.6,/qO4HKq95SqnsEauJWeH50ktU59v.jpg,2023-02-24,Rejoice in the Lamb,False,0,0
False,,[18],1121661,en,Bombshell,Lisa Decides enough is enough of her toxic so called friends and decides to show them what they really are.,0.6,/4gHaBj22iLtoYOlBICmUHuF8WYg.jpg,2023-02-24,Bombshell,True,0,0
False,,[99],1115213,uk,Кордон,"Kordon tells the story of four ordinary women who, on the border with Ukraine in a station on the outskirts of a Zahony country that seems to stand still in time, do something extraordinary to help and give hope to a people under siege. A moving portrait of female resistance, courage and solidarity.",0.6,/fOVnQHFOeok4BzIFSFhtBPe7MRv.jpg,2023-02-24,Kordon,False,0,0
False,,"[35, 18]",1107763,en,Yellow's Foghorn,"Barry Flynn, a neurotic and highly unpredictable film student, has been off the grid days before the shooting of his first short film, a sitcom. Now, on the first day of the shoot, Barry simultaneously struggles to manage his deteriorating and irritable relationship with his assistant director Clark, his wilting relationship with his girlfriend Daisy, and his cast and crew, who look to him for the guidance he's too incompetent to provide. In a frenetic series of events, Yellow's Foghorn portrays the manifestation of Barry's worst filmmaking nightmares.",0.6,/1HqDrQS8d9wNDIz7k2Zj2VxErQn.jpg,2023-02-24,Yellow's Foghorn,False,0,0
False,,[99],1106774,ja,明日香に生きる,"A documentary capturing life in Asuka village in Japan's Nara prefecture, specifically through an examination of the Asuka Village National Health Insurance Clinic's connection to the village.",0.6,/vsyZWCx0omK84Ro9lDcnNlYTWqP.jpg,2023-02-24,Living in Asuka,False,0,0
False,/kWYOO5KpdTXLlmGhBktutQsJtEe.jpg,"[18, 10749, 53]",1105261,te,Mr. King,Shiva is an RJ who is doing his thesis on airplane mechanism while Seetharama is cunning and complex. Umadevi and Vennela both fell in love with Shiva. How will Shiva untangle the love triangle and manage Seetharama Raju's twisted game?,2.017,/8hcuXysMgXrfAGrod67s6hBL5eR.jpg,2023-02-24,Mr. King,False,7,1
False,,[18],1104406,bn,দুই,"Dui is the story of an uncompromising school teacher who love teaching slum-dwelling children for free. When his daughter is brutally raped and commits suicide, he tries to fight a politically corrupted AITC leader. One of his students takes the case. Will he win?",0.6,/7udWoDSZJZAQsSRcx8nerh5q1yY.jpg,2023-02-24,Dui,False,0,0
False,/1dpIcl2AomBmfp0YFc7f8hTPENS.jpg,[10402],1100720,de,Schiller - Metropolis Clubtour 2022,"Live Performance recorded in Leipzig during Schillers' 2022 Clubtour, featuring a selection of Schillers best known works and songs. Performed  by Christopher von Deylen (Keyboards), Tricia McTeague (Vocals), Ro Nova(Vocals) and Gary Wallis (Drums).",0.6,/3trjT7TYmlF66tT5jncF4HCFcGE.jpg,2023-02-24,Schiller - Metropolis Clubtour 2022,True,0,0
False,,"[10749, 35]",1099484,en,Meant To Be,"A life filled with love and excitement, all in one week.",0.6,/93fAxGVv5zBbposkAs7GYpTEfdI.jpg,2023-02-24,Meant To Be,False,3,1
False,,[],1095776,en,Bernie Sanders Meets Frankie Boyle | It's OK to Be Angry About Capitalism,"Filmed February 24th 2023 at Brighton Dome. The longest-serving independent in Congress, the leader of democratic socialism in America, and a hero to progressives across the globe, Bernie Sanders joined the comedian Frankie Boyle to take on the 1%.  Senator Sanders has a vision of what would be possible if the political revolution took place. If we would finally recognize that economic rights are human rights, and work to create a society that provides them. This isn’t some utopian fantasy; this is democracy as we should know it. Is it really too much to ask?",0.6,,2023-02-24,Bernie Sanders Meets Frankie Boyle | It's OK to Be Angry About Capitalism,True,0,0
False,,[53],1095565,te,Maataraani Mounamidhi,Ram's active visit to his nephew Eswar's place turns into thrilling and scary incidents which no one ever witnessed or experienced. The endearing screenplay and enlightening twists will make you sit edge of the seat.,0.6,,2023-02-24,Maataraani Mounamidhi,False,0,0
False,,[],1095239,en,Shoulder Dance,"Best friends Ira and Roger haven't seen each other in 24 years. When Roger arrives unexpectedly for the weekend, long suppressed desires dangerously resurface. As the boundaries of friendship, love, and sex collide, the strength of Ira's long term relationship with Josh is tested as never before.",0.84,/ybpWvZmAeW0PGgYBnbHND55SfTA.jpg,2023-02-24,Shoulder Dance,False,0,0
False,,"[53, 28]",1094906,en,COCKTAIL,The murders of three young girls named Vaishali in a single night are committed by a person dressed up as Joker. Can Vikram rescue himself from these murder cases? Will the cops arrest the real psycho killer?,0.6,,2023-02-24,cocktail,True,10,1
False,,[],1094493,en,Far Calls,"A film about life and death, following the final moments of James Joyce's Finnegans Wake, as the river dissolves into the ocean towards the Atlantic horizon.",0.6,,2023-02-24,Far Calls,False,0,0
False,,[],1094492,en,Glitterbug,"Set in 90’s Dublin, two young female DJ’s have their dreams of making it big in London crushed when one of them is diagnosed with HIV.",0.6,,2023-02-24,Glitterbug,False,2,1
False,,[],1094490,en,Full Moon,"On a stormy night, a father tells his daughter a scary story before bed. But the darkness the story reveals hits perhaps a little close to home.",0.84,,2023-02-24,Full Moon,False,0,0
False,,[18],1094005,it,Sam,"Sam is a girl who is now a prisoner of her world, from which there seems to be no escape. Presences will come to her aid, who will do everything to free her, and to encourage her to go on...",0.6,/7Zy2fyl07WUe78YC2BcEFWyZl5d.jpg,2023-02-24,Sam,False,0,0
False,/yykqBRy6QmRPc6kepeqYEwntwQJ.jpg,[99],1093730,en,Between Earth & Sky,"For her entire professional life, renowned ecologist Nalini Nadkarni pioneered climbing techniques to study ""what grows back” after an ecological disturbance in the rainforest canopy. Now, after surviving a life-threatening fall from a tree, she must turn her research question onto herself in order to understand the effects of disturbance and recovery throughout her life.",0.6,/iIanNckpxriI0eGqwD1M9KOkKGA.jpg,2023-02-24,Between Earth & Sky,False,10,1
False,/12mEjR8gXUqNZnQHqE84XbQFEd1.jpg,[10402],1093375,en,"Love Sick: Open All Day, Every Night","Rewinding back to the seventies with disco fashion, cars, and locales, Love Sick finds multi platinum artist Don Toliver caught in a web of intrigue. As the protagonist of this mini-movie, he owns the Love Sick Diner-which employs various shadowy characters. Wild days give way to wilder nights as he dodges law enforcement and a lover soundtracked by music from his 2023 album Love Sick.",1.4,/2xhb4hDvBjbqoUf1oii9Jwk6R0U.jpg,2023-02-24,"Love Sick: Open All Day, Every Night",False,0,0
False,,[],1092698,en,People of the Plaza,"Should cities be shaped around people, or should people be shaped around cities? The passerby's of Dublin 8 respond to the controversial fencing of Portobello Plaza for the building of yet another Dublin hotel. Is it a sign of a far bigger problem?",0.6,,2023-02-24,People of the Plaza,False,0,0
False,,[],1092692,en,Mud Queen,"A remote farmhouse in rural north county Dublin, Ireland. The early 1990’s.  Sensitive, artistic Ryan, his 6 year old sister Katie and his larger-than-life mother, Sue, are preparing to throw a wild and glamorous birthday party for Ryan’s 12th birthday.  But is Mum’s behaviour just a normal part of the festivities? Or a sign of trouble to come? As the night wears on, Ryan must try to keep everything under control - and keep reality and the outside world at bay. Even for just one more night.",0.6,,2023-02-24,Mud Queen,False,0,0
False,,"[99, 10402]",1092447,en,The Magic of Spirituals,"Glimpse behind the curtain at opera legends Kathleen Battle and Jessye Norman’s famed concert at Carnegie Hall on March 18, 1990, featuring performance clips and new interviews with opera star Angel Blue, Met Opera General Manager Peter Gelb, and more.",0.6,,2023-02-24,The Magic of Spirituals,False,0,0
False,,"[878, 27, 9648]",1092403,en,Inlet,"Through inconspicuous means, a man travels through the strange and terrifying world of the Inlet.",0.6,/vta7GPROrf5KKKIFLlpba14ZJUH.jpg,2023-02-24,Inlet,False,0,0
False,,[],1092080,en,One Good Conversation,This is a backwards love story exploring the seismic shifts one conversation can do to our lives and how maybe our biggest mistakes give us a journey we were really seeking.,0.6,,2023-02-24,One Good Conversation,False,0,0
False,,[],1092078,ga,Bean Feasa,The sceptical daughter of a traditional healer has her certainties challenged when she encounters one of 'the Good People'. Bean Feasa is an Irish-language supernatural drama inspired by Donegal folktales and filmed on location in the Donegal Gaeltacht.,0.6,,2023-02-24,Wise Woman,False,0,0
False,,[],1092076,en,Dolorosa,"A young woman yields to a predetermined story. Someone’s son wrestles inside the abyss of his own skin. A woman’s face marked by hope, pain and triumph; a young girl rebels against expectation and success. Dolorosa is a short film reflecting on humanity in all its glory, innocence and desperation, power and vulnerability.",0.6,,2023-02-24,Dolorosa,False,0,0
False,,[],1092034,es,UWC Ultimate Warrior Challenge 41,"UWC 41: Mascarado vs Prototipo was a mixed martial arts event promoted by Ultimate Warrior Challenge Mexico and took place on February 24, 2023 at the Entram Gym in Tijuana, Baja California, Mexico.",0.6,/hqhmksB76Lbls7jDSb4BhpFI2cq.jpg,2023-02-24,UWC Ultimate Warrior Challenge 41,True,0,0
False,,[],1092027,en,UAE Warriors 35: Africa 4,"UAE Warriors 35 took place Friday, February 24, 2023 with 11 fights at Etihad Arena in Abu Dhabi, United Arab Emirates.",0.6,/wFjpEYb8V2sC2ZdTqVV7C7Mc2Mg.jpg,2023-02-24,UAE Warriors 35: Africa 4,True,0,0
False,/mVSZKynwGgrMxqvaTiEsAzInm6f.jpg,"[18, 35]",1091566,ta,ஓம் வெள்ளிமலை,"A traditional medicine practitioner, ridiculed for his treatment methods, attempts at finding cure for a dreadful epidemic.",0.6,/3ryrm9fYWkxBSk9HX0cWeov1z3n.jpg,2023-02-24,Om Vellimalai,False,0,0
False,/1dJsRHVVh8myuFwEOr8oWFMxAc4.jpg,[35],1091531,en,Drew Lynch: And These Are Jokes,"In this special, Drew Lynch (as seen on America’s Got Talent and YouTube), a stand-up comedian known for incorporating and reforming his stutter takes on some of the most taboo topics. From poking fun at Jeffrey Dahmer's questionable culinary choices to recalling his experiences working with the homeless and so much more.",0.6,,2023-02-24,Drew Lynch: And These Are Jokes,False,0,0
False,,[10402],1091510,en,Live and Proud: Sydney WorldPride Opening Concert,Join us for the official Sydney WorldPride 2023 Opening Concert as we welcome the world to Sydney.,1.174,/uy7v7nA8w9UX0yUSmEko7a8f3E4.jpg,2023-02-24,Live and Proud: Sydney WorldPride Opening Concert,False,0,0
False,,"[10749, 18, 35]",1091498,zh,我们村的女神,,0.6,/1H6fLQO4JGU4tRuGkvq26I2JQ9o.jpg,2023-02-24,我们村的女神,False,0,0
False,/rbKPUduWzoIIYlOMnwReaskour3.jpg,[28],1091490,en,BKFC 36: Adams vs. Belcher,"BKFC 36: Adams vs. Belcher was a bare-knuckle fighting event held by Bare Knuckle Fighting Championship on February 24, 2023, at the Pontchartrain Center in Kenner, Louisiana, USA.",2.933,/qpdB2N0Q0m8hkUPlkNBUReBEiLR.jpg,2023-02-24,BKFC 36: Adams vs. Belcher,False,0,0
False,,[],1091478,en,ONE Friday Fights 6: Gingsanglek vs. Kongthoranee,"ONE Friday Fights 6: Gingsanglek vs. Kongthoranee was a combat sport event produced by ONE Championship that took place on February 24, 2023, at Lumpinee Boxing Stadium in Bangkok, Thailand.",0.6,/oQRBKJySaJVPBI4AgbZwaPhVMHS.jpg,2023-02-24,ONE Friday Fights 6: Gingsanglek vs. Kongthoranee,True,0,0
False,,[],1091476,en,ONE Fight Night 7: Lineker vs. Andrade II,"ONE Fight Night 7: Lineker vs. Andrade 2 was a Combat sport event produced by ONE Championship that took place on February 24, 2023, at Lumpinee Boxing Stadium in Bangkok, Thailand.",0.6,/hZse4GZWhbPT7TIjFljHKBPiL1S.jpg,2023-02-24,ONE Fight Night 7: Lineker vs. Andrade II,True,0,0
False,/vbvHcvOyV0QqfVBmK6cMB6E4fqw.jpg,[99],1091413,ru,Обыкновенная денацификация. Документальный фильм,"Euromaidan, Crimea, birth of DPR, 8 years of war, beginning of denazification.",0.6,/ysivG4DdMgyAuY4HJTikJmOrSYw.jpg,2023-02-24,An Ordinary Denazification,False,9,1
False,,[10749],1091385,es,La Cita,"James, a boy who is careless and easily forgets everything. He has a deep love for his girlfriend but, he is always late for every opportunity that comes his way. Ava is a sentimental girl but has a deep love for her boyfriend, one day their relationship will be at stake in a last chance.",0.6,/wluNwclGC8CUg8pSbUqfVImkeNq.jpg,2023-02-24,The Date,False,2,1
False,,"[35, 10751]",1091331,fr,Tony Saint Laurent - Inclassable,,0.6,/1KUDb06X1dCsLIZ5OVRIobKebNz.jpg,2023-02-24,Tony Saint Laurent - Inclassable,False,0,0
False,/sLRJwYncwuMVATlR2HDqrt6mKwx.jpg,[],1091307,pt,Magi de 5 à 7,,0.6,/nXfKUMhCIWu6JhhdpjP1NVVnGE3.jpg,2023-02-24,Magi de 5 à 7,False,0,0
False,,[35],1091156,en,There Are Mermaids in LA,"THERE ARE MERMAIDS IN LA follows Cassie. Bored of her relationship. Having mediocre orgasms. Trying desperately to reupholster a lamp because why not? “It might be the first step towards sewing patchy jeans or something.”  But one day Cassie’s boat is rocked by a mysterious silent visitor. A woman. With long, fire-engine red hair and almost no discernible personality or clothes. We’ll call her Mermaid. Because, as the legend goes, she made a bad trade somewhere down the line, swapped her voice out for legs, and then wound up in the wrong place. The place being this woman's beach...  RIP the prince.  As Mermaid makes herself comfortable in Cassie’s home, the two women begin to form an unlikely bond. The game is simple: Cassie talks and Mermaid listens. Until they both get sick of it.",0.6,/ggp1OXDz2Q3WBbiCjtSSPn5K8Ht.jpg,2023-02-24,There Are Mermaids in LA,False,0,0
False,,[10402],1091151,en,Kefi,A short for all those who worship life and have a poetic soul,0.832,/6S7FDJ0ATitvyfBRRAo4NW7jrQE.jpg,2023-02-24,Kefi,False,0,0
False,,[35],1091120,en,Adam Rowe: Juicy,Filmed live at the Rotunda.,0.6,/zZUKtdZiotKjXAJg9Nt5U2Muadq.jpg,2023-02-24,Adam Rowe: Juicy,False,0,0
False,,[35],1091090,zh,《炎上 Burn》王世堅,,0.873,/aQQbG4rY8lcEOWyGR7anlGEPIwG.jpg,2023-02-24,《炎上 Burn》王世堅,False,0,0
False,/aTRARDDeHYjalXDpXWUdJEOwVzH.jpg,"[99, 10770]",1091031,fr,Charlton Heston : la démesure d'un géant,A look at the life and work of the iconic US actor Charlton Heston (1923-2008); the embodiment of many mythic heroes who was both a staunch defender of the Civil Rights movement during the sixties and a spokesman for the National Rifle Association in his later years. The extraordinary and controversial public and personal career of one of the greatest film personalities of all time.,1.022,/mye0vRAGUL3YAdRmp99gNB81TMO.jpg,2023-02-24,Charlton Heston: Radical to Right Wing,False,9,1
False,,"[16, 878, 35, 53]",1090959,en,Lemon man vs the Multiverse,"When the hero Lemon man gets sucked into a portal, he has to team up with different versions of himself to save the Multiverse from the deadly villain Broken hyena after he promised his dead friends to get revenge. but Lemon man and his team has a plan to stop him and save the Multiverse.",0.875,,2023-02-24,Lemon man vs the Multiverse,True,0,0
